Country,Code,Year, Ambient pollution,Underweight,Household air pollution,No handwashing facility,Secondhand smoke,Vitamin A deficiency,Zinc deficiency ,Short gestation,Non-exclusive breastfeeding,Low birth weight,Child wasting , Child stunting
Myanmar,MMR,1990,3440.93,7683.65,17880.27,3348.41,6361.73,3609.7,1653.31,4335.41,4389.89,1952.67,25476.96,8164.5
Myanmar,MMR,1991,3398.56,7445.85,17524.28,3287.55,6069.55,3530.31,1584.57,4213.37,4309.52,1913.2,25000.95,7904.62
Myanmar,MMR,1992,3376.6,7123.46,16883.83,3194.03,5744.77,3410.05,1499.03,4072.69,4191.4,1864.22,24261.85,7556.14
Myanmar,MMR,1993,3336.39,6788.45,16235.54,3093.65,5437.71,3284.18,1421.55,3912.74,4065.29,1803.68,23500.5,7211.52
Myanmar,MMR,1994,3276.68,6420.66,15511.3,2977.65,5146.11,3143.04,1336.84,3744.73,3926.54,1734.82,22624.89,6843.27
Myanmar,MMR,1995,3211.4,6078.55,14873.86,2870.76,4912.09,3011.35,1259,3598.52,3807.09,1674.33,21828.63,6502.43
Myanmar,MMR,1996,3189.15,5793.73,14344.29,2789.19,4747.95,2909.27,1102.58,3470.43,3719.55,1618.42,21266.9,6232.05
Myanmar,MMR,1997,3131.61,5440.54,13695.7,2684.12,4551.53,2773.56,949.09,3342.3,3605.5,1560.79,20485.7,5909.67
Myanmar,MMR,1998,3056.1,5108.85,13125,2584.48,4372.89,2641,829.82,3207.69,3489.13,1499.97,19765.99,5614.72
Myanmar,MMR,1999,2962.1,4742.6,12467.78,2467.98,4177.33,2489.01,714.24,3073.23,3355.69,1440.34,18886.17,5284.45
Myanmar,MMR,2000,2883.86,4367.21,11660.35,2333.1,3966.02,2322.94,604.23,2919.84,3203.82,1373.33,17892.02,4914.64
Myanmar,MMR,2001,2808.3,3988.01,10866.34,2189.58,3751.34,2143.52,521.24,2763.07,3037.29,1305.24,16809.78,4540.75
Myanmar,MMR,2002,2791.6,3627.45,9988.55,2048.68,3546.33,1966.16,449.01,2603.04,2872.93,1235.19,15755.63,4178.97
Myanmar,MMR,2003,2775.67,3315.27,9215.24,1920.51,3365.16,1801.21,395.06,2441.7,2707.44,1166.1,14827,3866.79
Myanmar,MMR,2004,2724.57,3028.04,8492.14,1790.7,3180.43,1643.8,353.83,2275.64,2519.8,1096.18,13909.51,3572.37
Myanmar,MMR,2005,2618,2710.84,7650.98,1637.59,2945.72,1472.98,306.05,2106.93,2302.82,1025.38,12773.83,3233.79
Myanmar,MMR,2006,2471.42,2394.36,6813.88,1477.16,2688.01,1302,261.35,1938.67,2075.33,953.76,11550.33,2884.55
Myanmar,MMR,2007,2290.77,2082.49,5980.54,1313.09,2416.78,1131.92,217.22,1770.98,1841.18,880.11,10267.64,2529.34
Myanmar,MMR,2008,2143.4,1834.2,5265.35,1177.7,2188.14,992.75,187.3,1613.71,1628.33,809.09,9210.22,2245.53
Myanmar,MMR,2009,1952.87,1580.22,4608.28,1043.03,1953.57,858.43,154.1,1479,1427.11,745.67,8111.96,1953.24
Myanmar,MMR,2010,1769.74,1346.67,3989.82,914.03,1731.16,738.88,123.62,1357.95,1239.34,685.45,7080.97,1681.35
Myanmar,MMR,2011,1606.34,1158.37,3506.43,819.04,1547.22,646.18,102.31,1262.02,1087.17,636.1,6251.78,1461.58
Myanmar,MMR,2012,1475.84,1027.73,3157.56,751.76,1407.95,580.08,90.22,1167.06,965.21,586.58,5683.24,1311.48
Myanmar,MMR,2013,1384.8,909.19,2819.04,693.19,1274.93,520.62,80.01,1082.85,855.04,543.12,5152.81,1174.74
Myanmar,MMR,2014,1240.1,811.11,2574.5,635.58,1158.68,470.9,71.78,1006.33,763.15,504.23,4708.87,1061.21
Myanmar,MMR,2015,1121.09,719.17,2330.8,579.54,1047.11,425.84,62.8,938.23,684.58,469.84,4285.12,953.4
Myanmar,MMR,2016,1005.93,649.24,2153.05,531.28,954.64,391.58,57.85,872.73,630.05,437.33,3958.93,870.53
Myanmar,MMR,2017,939.78,581.96,1970.12,486.59,868.35,360.4,51.55,820.52,584.69,411.47,3647.31,789.93
Namibia,NAM,1990,44.5,60.64,169.43,58.86,49.48,19.04,6.44,62.32,39.9,33.12,274.35,74.77
Namibia,NAM,1991,42.93,56.25,158.62,55.52,46.56,18.3,6.1,60.13,37.69,32.29,259.34,69.62
Namibia,NAM,1992,41.09,51.78,146.91,51.88,43.35,17.39,5.79,57.54,35.19,31.15,242.97,64.36
Namibia,NAM,1993,38.46,46.38,132.94,47.44,39.42,16.01,5.36,55.07,32.1,29.9,221.36,57.84
Namibia,NAM,1994,35.7,41.53,120.91,43.41,35.81,14.7,5,53.02,29.31,28.68,201.39,52.03
Namibia,NAM,1995,33.18,36.84,108.84,39.53,32.31,13.31,4.66,51.57,26.66,27.61,181.3,46.29
Namibia,NAM,1996,31.6,32.88,98.33,36.21,29.2,12.02,4.39,50.51,24.39,26.69,163.85,41.38
Namibia,NAM,1997,30.46,30.08,91.01,33.84,26.83,11.02,4.26,50.02,22.72,26.11,151.46,37.84
Namibia,NAM,1998,33.3,32.73,94.8,35.71,27.78,12,5.18,49.67,22.9,25.69,165.4,41.18
Namibia,NAM,1999,32.65,31.27,90.65,34.33,26.21,11.46,5.25,49.17,21.67,25.24,159.2,39.51
Namibia,NAM,2000,31.68,29.57,85.99,32.79,24.62,10.9,5.2,48.62,20.46,24.78,151.83,37.5
Namibia,NAM,2001,31.82,28.73,83.58,31.97,23.7,10.72,5.23,48.11,19.63,24.4,149.08,36.7
Namibia,NAM,2002,32.05,28.2,81.86,31.43,22.98,10.67,5.27,47.52,19,23.99,148.13,36.45
Namibia,NAM,2003,32.03,27.26,79.45,30.69,22.17,10.44,5.17,47.64,18.46,23.94,145.12,35.56
Namibia,NAM,2004,33.46,27.85,80.2,31.26,22.41,10.81,5.34,48.34,18.81,24.2,150.58,36.61
Namibia,NAM,2005,35.15,28.97,83.46,32.46,23.17,11.38,5.5,49.81,19.95,24.91,159.68,38.35
Namibia,NAM,2006,37.2,29.24,83.78,32.92,23.47,11.63,5.27,49.86,21.35,24.96,165.86,38.98
Namibia,NAM,2007,39.89,30.51,86.53,34.2,24.4,12.28,5.31,49.92,22.86,25.05,177.82,40.81
Namibia,NAM,2008,41.4,30.7,86.45,34.44,24.64,12.49,5.01,48.15,24.24,24.23,185.05,41
Namibia,NAM,2009,42.65,30.84,86.54,34.63,24.89,12.67,4.64,46.04,25.71,23.23,192.48,41.18
Namibia,NAM,2010,43.81,31.2,87.2,34.9,25.29,12.95,4.6,44.67,26.5,22.55,200.07,41.86
Namibia,NAM,2011,43.58,30.72,85.79,34.27,25.07,12.87,4.37,42.49,26.84,21.44,202.42,41.35
Namibia,NAM,2012,42.4,28.59,80.48,32.38,23.94,12.05,3.99,41.92,25.93,21.17,193.16,38.69
Namibia,NAM,2013,44.65,29.41,80.51,32.66,24.38,12.43,4.12,38.34,26.54,19.36,203.11,39.95
Namibia,NAM,2014,41.05,26.55,72.27,29.84,22.42,11.28,3.83,35.51,24.37,17.91,187.3,36.43
Namibia,NAM,2015,40.86,24.52,65.87,27.82,21.13,10.43,3.61,33.78,22.91,17.03,176.65,33.82
Namibia,NAM,2016,38.5,23.09,60.99,26.3,20.17,9.81,3.41,31.11,22.14,15.63,170.26,32.04
Namibia,NAM,2017,37.12,21.22,56.76,24.93,19.26,9.02,3.42,32.7,20.62,16.42,158.94,29.81
Nepal,NPL,1990,3040.07,4485.33,10450.09,2617.84,2256.11,1677.39,445.47,5188.6,1231.87,1469.26,12605.55,4846.62
Nepal,NPL,1991,2952.59,4121.14,9794.07,2468.96,2095.23,1648.41,402.49,4968.17,1155.16,1422.19,11810.24,4485.34
Nepal,NPL,1992,2919.02,3781.51,9109.43,2328.41,1944.87,1602.01,362.32,4774.19,1083.07,1381.09,11055.5,4139.13
Nepal,NPL,1993,2845.32,3473.77,8586.23,2210.33,1815.52,1550.71,327.32,4649.47,1025.18,1356.67,10382.53,3820.27
Nepal,NPL,1994,2796.21,3184.34,8045.28,2093.55,1691.23,1489.21,292.02,4502.01,966.69,1331.33,9754.49,3521.82
Nepal,NPL,1995,2714.19,2918.21,7574.85,1982.96,1575.23,1421.05,260.45,4344.83,910.41,1307.31,9169.05,3236.74
Nepal,NPL,1996,2647.06,2672.63,7141.69,1877.83,1462.78,1344.92,234.94,4181.47,862.72,1293.53,8633.77,2976.12
Nepal,NPL,1997,2560.84,2441.84,6739.79,1774.19,1352.11,1258.57,211.77,4001.83,830.64,1289.82,8128.3,2718.2
Nepal,NPL,1998,2473.16,2200.09,6243.22,1654.64,1233.77,1155.15,188.88,3774.35,793.62,1273.17,7559.54,2447
Nepal,NPL,1999,2360.37,1976.32,5800.02,1539.72,1126.67,1054.26,167.61,3542.91,756.93,1242.63,7023.55,2196.14
Nepal,NPL,2000,2241.89,1750.73,5298.87,1414.66,1023.77,949.17,146.07,3301.19,715.1,1183.23,6441.6,1940.86
Nepal,NPL,2001,2153.73,1549.54,4854.17,1301.6,936.73,847.53,128.76,3091.38,679.83,1114.97,5911.42,1709.86
Nepal,NPL,2002,2043.42,1343.26,4386.76,1184.25,846.48,735.68,110.85,2875.33,645.05,1042.4,5337.61,1476.28
Nepal,NPL,2003,1947.16,1182.19,4006.97,1086.73,773.65,643.49,97.45,2675.84,619.17,973.73,4890.74,1289.46
Nepal,NPL,2004,1855.08,1029.7,3625.88,993.96,706.64,559.72,84.61,2492.45,591.52,911.45,4438.33,1112.26
Nepal,NPL,2005,1871.29,1016.17,3549.99,976.71,696.99,547.16,89.28,2337.17,590.81,860.36,4498.26,1098.63
Nepal,NPL,2006,1847.09,932.86,3321.35,923.09,664.33,512.01,85.15,2195.22,566.63,816.48,4281.07,1004.71
Nepal,NPL,2007,1782.91,814.96,3012.29,848.45,618.89,463.78,76.13,2060.92,521.61,774.25,3913.29,872.47
Nepal,NPL,2008,1695.33,697.66,2695.62,768.32,570.63,414.79,66.24,1924.23,472.59,726.49,3515.74,742.19
Nepal,NPL,2009,1597.16,604.97,2430.86,696.35,527.28,373.17,58.06,1787.51,429.03,674.51,3182.03,642.21
Nepal,NPL,2010,1485.99,512.34,2148.14,620.65,480.1,327.26,48.18,1673.87,387.16,631.81,2803.81,547.55
Nepal,NPL,2011,1370.24,436.5,1890.22,544.64,435.44,284.95,39.55,1559.87,350.33,590.91,2462.78,470.04
Nepal,NPL,2012,1241.71,376.52,1675.35,477.03,395.86,249.3,33.56,1440.55,319.59,548.31,2176.84,409.28
Nepal,NPL,2013,1198.04,358.3,1552.76,438.97,379.23,234.71,33.86,1344.62,304.05,513.9,2086.01,393.71
Nepal,NPL,2014,1161.57,320.84,1369.58,393.11,354.36,211.24,30.09,1266.97,283.25,485.75,1899.42,355.45
Nepal,NPL,2015,1082.34,289.91,1242.12,355.84,331.68,190.86,27,1189.57,259.33,456.53,1738.27,322.83
Nepal,NPL,2016,1030.05,259.06,1089.89,319.74,307.44,170.18,23.98,1110.92,234.37,427.59,1569.52,291.33
Nepal,NPL,2017,979.79,235.46,970.4,290.28,287.93,153.37,21.61,1042.02,213.5,402,1433.75,265.61
Netherlands,NLD,1990,5.05,0.62,0.11,0.2,5.9,1.62,0.39,1.55,3.92,1.24,12.44,1.02
Netherlands,NLD,1991,4.61,0.57,0.09,0.18,5.37,1.46,0.4,1.51,3.55,1.19,11.32,0.92
Netherlands,NLD,1992,4.21,0.52,0.08,0.16,4.89,1.31,0.41,1.48,3.24,1.16,10.32,0.84
Netherlands,NLD,1993,4.17,0.51,0.07,0.16,4.83,1.29,0.46,1.57,3.22,1.23,10.19,0.83
Netherlands,NLD,1994,3.82,0.46,0.06,0.15,4.42,1.18,0.48,1.48,2.93,1.15,9.39,0.76
Netherlands,NLD,1995,3.74,0.45,0.06,0.15,4.3,1.16,0.53,1.49,2.85,1.16,9.21,0.74
Netherlands,NLD,1996,3.9,0.47,0.06,0.16,4.46,1.21,0.59,1.63,2.94,1.27,9.56,0.76
Netherlands,NLD,1997,3.7,0.44,0.05,0.15,4.2,1.15,0.58,1.6,2.81,1.25,9.08,0.71
Netherlands,NLD,1998,3.86,0.46,0.05,0.16,4.35,1.21,0.62,1.7,2.93,1.33,9.48,0.74
Netherlands,NLD,1999,3.87,0.46,0.05,0.16,4.33,1.22,0.63,1.79,2.95,1.4,9.48,0.74
Netherlands,NLD,2000,3.98,0.47,0.05,0.16,4.41,1.26,0.67,1.87,3.02,1.47,9.75,0.75
Netherlands,NLD,2001,3.93,0.47,0.05,0.16,4.27,1.24,0.66,1.89,2.94,1.49,9.58,0.74
Netherlands,NLD,2002,3.53,0.41,0.04,0.15,3.74,1.09,0.58,1.79,2.62,1.41,8.51,0.66
Netherlands,NLD,2003,3.32,0.39,0.03,0.14,3.43,1.02,0.52,1.74,2.49,1.36,7.97,0.61
Netherlands,NLD,2004,3.05,0.36,0.03,0.13,3.09,0.93,0.46,1.59,2.31,1.25,7.35,0.55
Netherlands,NLD,2005,3.25,0.38,0.03,0.13,3.26,0.98,0.45,1.72,2.53,1.34,7.82,0.59
Netherlands,NLD,2006,2.85,0.33,0.02,0.12,2.86,0.86,0.4,1.52,2.24,1.19,6.82,0.51
Netherlands,NLD,2007,2.56,0.29,0.02,0.1,2.58,0.77,0.36,1.38,2.05,1.07,6.08,0.46
Netherlands,NLD,2008,2.47,0.28,0.02,0.1,2.5,0.75,0.35,1.34,1.98,1.05,5.8,0.44
Netherlands,NLD,2009,2.49,0.28,0.02,0.1,2.52,0.75,0.34,1.33,2,1.06,5.79,0.44
Netherlands,NLD,2010,2.41,0.26,0.01,0.09,2.42,0.72,0.33,1.27,1.94,1.01,5.53,0.42
Netherlands,NLD,2011,2.09,0.23,0.01,0.08,2.13,0.63,0.29,1.12,1.72,0.89,4.87,0.37
Netherlands,NLD,2012,1.9,0.22,0.01,0.08,2.08,0.61,0.28,1.14,1.7,0.9,4.7,0.36
Netherlands,NLD,2013,1.63,0.2,0.01,0.07,1.89,0.54,0.25,1.09,1.58,0.86,4.22,0.32
Netherlands,NLD,2014,1.49,0.18,0.01,0.07,1.76,0.49,0.23,1.03,1.47,0.81,3.89,0.3
Netherlands,NLD,2015,1.39,0.17,0.01,0.06,1.63,0.44,0.21,0.94,1.38,0.73,3.61,0.28
Netherlands,NLD,2016,1.34,0.18,0.01,0.07,1.68,0.45,0.22,1,1.44,0.77,3.72,0.28
Netherlands,NLD,2017,1.3,0.17,0.01,0.06,1.63,0.42,0.21,0.97,1.4,0.75,3.6,0.27
New Zealand,NZL,1990,2.16,0.8,0.19,0.51,4.79,0.19,0.2,3.35,3.94,3.09,13.74,1.58
New Zealand,NZL,1991,1.86,0.66,0.15,0.43,4,0.16,0.19,3.09,3.2,2.88,11.3,1.3
New Zealand,NZL,1992,1.65,0.58,0.13,0.38,3.43,0.14,0.17,2.7,2.8,2.54,9.94,1.15
New Zealand,NZL,1993,1.65,0.58,0.12,0.38,3.36,0.15,0.16,2.63,2.77,2.51,9.93,1.15
New Zealand,NZL,1994,1.51,0.52,0.1,0.35,3.03,0.14,0.16,2.44,2.47,2.35,9,1.04
New Zealand,NZL,1995,1.2,0.41,0.07,0.27,2.39,0.11,0.13,1.95,1.93,1.9,7.08,0.81
New Zealand,NZL,1996,1.17,0.4,0.08,0.27,2.23,0.11,0.13,1.86,1.87,1.82,6.92,0.8
New Zealand,NZL,1997,1.05,0.36,0.07,0.24,1.95,0.09,0.11,1.75,1.64,1.76,6.12,0.71
New Zealand,NZL,1998,0.73,0.25,0.04,0.17,1.36,0.06,0.08,1.23,1.13,1.27,4.25,0.49
New Zealand,NZL,1999,0.69,0.23,0.04,0.16,1.29,0.06,0.08,1.17,1.08,1.21,4.04,0.46
New Zealand,NZL,2000,0.66,0.22,0.03,0.15,1.23,0.05,0.07,1.19,1.01,1.25,3.79,0.43
New Zealand,NZL,2001,0.59,0.19,0.03,0.13,1.09,0.05,0.07,1.1,0.88,1.16,3.32,0.37
New Zealand,NZL,2002,0.6,0.19,0.03,0.14,1.12,0.05,0.06,1.15,0.93,1.2,3.38,0.38
New Zealand,NZL,2003,0.56,0.19,0.03,0.13,1.05,0.04,0.06,1.05,0.93,1.06,3.23,0.36
New Zealand,NZL,2004,0.6,0.2,0.03,0.14,1.14,0.04,0.06,1.12,1.03,1.11,3.54,0.39
New Zealand,NZL,2005,0.55,0.19,0.02,0.13,1.04,0.04,0.05,1.02,0.95,1.01,3.28,0.36
New Zealand,NZL,2006,0.59,0.2,0.03,0.14,1.1,0.04,0.06,1.05,1.01,1.04,3.52,0.39
New Zealand,NZL,2007,0.65,0.22,0.03,0.15,1.19,0.05,0.07,1.13,1.1,1.12,3.87,0.43
New Zealand,NZL,2008,0.68,0.22,0.03,0.15,1.24,0.05,0.07,1.26,1.11,1.24,3.92,0.43
New Zealand,NZL,2009,0.69,0.22,0.03,0.16,1.25,0.05,0.07,1.4,1.11,1.38,3.84,0.42
New Zealand,NZL,2010,0.72,0.22,0.03,0.16,1.31,0.05,0.07,1.57,1.11,1.56,3.85,0.42
New Zealand,NZL,2011,0.71,0.19,0.02,0.14,1.21,0.04,0.06,1.53,0.99,1.55,3.44,0.37
New Zealand,NZL,2012,0.59,0.18,0.02,0.14,1.16,0.04,0.06,1.56,0.91,1.59,3.18,0.35
New Zealand,NZL,2013,0.56,0.16,0.02,0.13,1.13,0.04,0.05,1.63,0.85,1.67,2.95,0.32
New Zealand,NZL,2014,0.53,0.17,0.02,0.14,1.23,0.04,0.06,1.8,0.93,1.84,3.15,0.34
New Zealand,NZL,2015,0.42,0.14,0.01,0.11,0.98,0.03,0.05,1.36,0.76,1.38,2.57,0.27
New Zealand,NZL,2016,0.29,0.11,0.01,0.08,0.75,0.02,0.04,0.99,0.59,0.99,2.01,0.21
New Zealand,NZL,2017,0.3,0.12,0.01,0.09,0.8,0.03,0.04,1.04,0.64,1.04,2.16,0.23
Nicaragua,NIC,1990,93.87,103.54,620.48,115.69,154.25,67.53,27.52,52.45,160.01,23.57,868.85,208.77
Nicaragua,NIC,1991,88.04,94.37,566.14,104.45,139.69,59.01,26.43,48.76,146.21,21.95,798.46,190.38
Nicaragua,NIC,1992,81.88,85.13,511.3,93.58,125.54,50.91,25.18,45.15,132.43,20.38,726.54,171.79
Nicaragua,NIC,1993,76.62,76.62,460.26,84.64,112.89,43.73,24.06,42.14,119.59,19.14,659.19,155.02
Nicaragua,NIC,1994,71.81,69,416.94,76.9,102.39,37.48,22.73,41.97,109,19.38,599.5,139.8
Nicaragua,NIC,1995,69.16,62.66,381.45,70.95,94.58,32.31,21.49,45.31,101.75,21.37,550.84,127.64
Nicaragua,NIC,1996,67.75,57.26,351.03,65.84,88.25,27.73,19.48,49.05,95.92,23.54,508.11,117.11
Nicaragua,NIC,1997,67.3,52.43,328.13,61.96,83.56,23.6,17.95,56.51,91.26,27.67,468.25,108.25
Nicaragua,NIC,1998,66.77,47.75,305.69,58.27,79.07,19.87,16.5,63.18,85.65,31.49,428.47,99.52
Nicaragua,NIC,1999,66.19,43.37,280.92,54.66,74.62,16.88,15.11,67.27,79.79,34.07,390.9,91.1
Nicaragua,NIC,2000,65.91,40.3,263.8,52.25,71.99,15.14,13.88,69.91,76.24,35.9,366.44,85.19
Nicaragua,NIC,2001,66.26,37.72,248.07,50.28,69.96,14.1,12.71,71.11,73.72,36.98,346.03,79.84
Nicaragua,NIC,2002,65.95,35.69,241.59,48.72,68.6,13.43,11.77,71.08,72.44,37.31,330.4,75.69
Nicaragua,NIC,2003,64.8,33.45,232.85,46.74,66.67,12.75,10.89,69.73,70.81,36.7,312.74,71.03
Nicaragua,NIC,2004,63.34,31.53,226.76,45.03,65.12,12.14,10.05,68.31,69.76,35.92,298.28,67.22
Nicaragua,NIC,2005,62.88,29.85,220.89,43.68,64.06,11.5,9.32,68.52,69.25,36,286.87,64
Nicaragua,NIC,2006,62.67,28.07,210.78,41.84,62.75,10.51,8.73,69.32,68.38,36.25,275.1,60.65
Nicaragua,NIC,2007,60.95,25.64,194.78,39.01,59.94,9.02,7.91,69.06,65.87,35.77,256.87,55.81
Nicaragua,NIC,2008,59.59,23.31,178.59,36.28,57.19,7.63,7.04,69.46,63.65,35.6,239.26,51.23
Nicaragua,NIC,2009,58.15,21.22,164.87,33.94,54.83,6.53,6.3,71.34,61.64,36.46,222.74,47.06
Nicaragua,NIC,2010,54.12,18.33,145.65,30.32,50.28,5.61,5.23,71.5,57.16,37.04,196.52,41.09
Nicaragua,NIC,2011,50.73,15.69,128.72,27.06,46.04,5.01,4.29,72.53,52.78,38.46,171.65,35.64
Nicaragua,NIC,2012,47.58,13.46,112.61,24.2,42.14,4.55,3.46,72.37,48.75,39.11,150.14,30.96
Nicaragua,NIC,2013,45.56,12.07,103.05,22.47,39.99,4.39,2.85,73.28,46.78,40.1,137.05,28.07
Nicaragua,NIC,2014,38.43,10.61,91.99,20.15,36.66,4.23,2.23,69.42,43.62,38.12,122.69,24.96
Nicaragua,NIC,2015,35.53,9.63,82.16,18.34,34.22,4.23,1.83,65.64,41.36,35.96,113.01,22.87
Nicaragua,NIC,2016,31.92,8.84,72.59,16.39,31.35,4.33,1.88,57.91,37.65,31.58,105.14,21.29
Nicaragua,NIC,2017,30.52,8.33,65.1,15.09,29.38,4.62,2.04,51.94,34.75,28.24,100.16,20.38
Niger,NER,1990,1796.47,6109.79,11205.5,3306.32,782.55,2575.53,688.75,2192.73,1736.33,738.46,16002.58,6327.73
Niger,NER,1991,1801.58,6073.01,11202.18,3303.2,776.88,2539.38,678.98,2229.45,1735.93,757.2,15970.81,6278.64
Niger,NER,1992,1858.5,6015.96,11082.68,3291.33,769.2,2495.72,669.4,2265.66,1729.7,777.38,15884.01,6217.43
Niger,NER,1993,1861.66,5930.52,10956.95,3262.98,757.14,2441.65,654.81,2285.91,1713.05,792.7,15708.6,6128.29
Niger,NER,1994,1832.78,5802.07,10778.61,3210.58,739.12,2371.25,635.04,2290.07,1686,801.42,15414.36,5996.13
Niger,NER,1995,1783.15,5693.29,10642.57,3165.71,723.59,2310.14,617.18,2296.01,1659,812.01,15155.25,5885.55
Niger,NER,1996,1789.79,5547.15,10387.87,3100,701.92,2231.94,582.32,2281.53,1600.25,821.61,14785.79,5749.11
Niger,NER,1997,1790.01,5419.63,10153.78,3041.32,682.07,2158.64,553.36,2272.69,1536.99,836.9,14453.13,5630.51
Niger,NER,1998,1756.89,5249.6,9870.39,2960.19,656.92,2070.87,520.05,2247.18,1465.55,844.05,14010.97,5471.2
Niger,NER,1999,1703.25,5126.59,9694.81,2901.15,637.78,2006.23,492.11,2219.74,1412.08,844.57,13698.09,5363.49
Niger,NER,2000,1635.65,5006.28,9531.56,2844.56,621.16,1942.74,464.6,2196.32,1367.14,842.06,13403.72,5248.5
Niger,NER,2001,1620.18,4839.12,9255.49,2773.3,601.76,1864.87,432.03,2173.33,1318.39,839.84,13013.83,5087.95
Niger,NER,2002,1516.84,4593.77,8943.08,2665.25,575.23,1761.93,394.63,2135.97,1254.26,832.03,12444.19,4856.05
Niger,NER,2003,1426.1,4332.31,8577.8,2552.28,548.37,1656.1,360.39,2099.83,1188.2,825.54,11849.27,4604.83
Niger,NER,2004,1302.07,4034.71,8168.49,2417.21,517.65,1541.42,325.45,2043.09,1107.76,813.41,11152.8,4309.73
Niger,NER,2005,1330.47,4251.7,8587.71,2532.7,542.17,1621.08,334.76,2001.49,1116,803.88,11869.38,4560.97
Niger,NER,2006,1288.95,4068.74,8306.27,2449.13,527.67,1554.25,329.18,1929.84,1054.28,781.72,11487.33,4371.45
Niger,NER,2007,1246.71,3813.07,7885.09,2331.65,509.89,1460.68,315.91,1872.01,992.66,766.13,10901.13,4068.99
Niger,NER,2008,1187.6,3514.2,7382.92,2188.43,488.43,1354.44,297.83,1798.86,928.05,742.44,10190.3,3717.24
Niger,NER,2009,1133.01,3383.41,7240.9,2136.78,487.1,1311.79,292.38,1770.3,899.58,734.86,9950.71,3545.41
Niger,NER,2010,1083.32,3157.06,6903.56,2039.5,472.94,1232.89,276.01,1757.9,859.69,731.84,9426.29,3291.16
Niger,NER,2011,1139.1,3148.71,6942.19,2057.98,484.02,1237.96,284.59,1766.21,860.93,735.98,9538.07,3272.57
Niger,NER,2012,1161.45,3063.56,6830.78,2034.2,485.35,1211.97,285.51,1770.97,854.42,739.25,9412.43,3175.38
Niger,NER,2013,1079.98,3130.82,7130.85,2091.05,506.14,1241.94,302.04,1774.07,889.77,742.24,9748.64,3231.93
Niger,NER,2014,1068.93,3106.55,7177.12,2095.43,514.76,1237.38,310.78,1762.06,912.78,738.58,9811.5,3205.58
Niger,NER,2015,1445.93,3068.65,6835.99,2090.99,521.42,1225.97,317.55,1753.68,932.68,737.07,9825.51,3163.47
Niger,NER,2016,1482.77,3070.93,6903.02,2118.48,534.56,1231.41,329.43,1751.15,958.26,737.89,9974.75,3171.25
Niger,NER,2017,1539.74,2906.6,6575.26,2049.45,522.88,1169.94,319.08,1731.81,947.06,733.68,9584.46,3007.37
Nigeria,NGA,1990,23479.09,24615.24,65460.23,25097.76,9208.85,12016.25,5876.81,18761.59,13716.69,15062.8,96096.6,38117.72
Nigeria,NGA,1991,24073.54,24341.21,65988.62,25420.23,9253.61,11858.54,5530.31,18681.94,13779.3,15871.89,96893.38,38397.97
Nigeria,NGA,1992,24642.95,24096.44,66382.18,25757.31,9293.73,11713.12,5217.63,18712.75,13836.23,16749.93,97599.94,38724.85
Nigeria,NGA,1993,25152.17,23979.38,66930.68,26139.36,9337.71,11622.9,4939.31,18791.01,13938.52,17591.15,98551.59,39160.35
Nigeria,NGA,1994,25554.05,24080.99,67898.86,26628.3,9409.57,11649.27,4694.38,18944.27,14101.91,18358.84,100061.96,39887.41
Nigeria,NGA,1995,25911.65,24283.63,68836.68,27134.53,9476.26,11735.81,4460.9,19237.46,14286.79,19068.1,101537.01,40646.53
Nigeria,NGA,1996,27024.11,24408.16,68859.21,27470.4,9456.27,11791.81,4310.65,19523,14413.74,19624.97,102350.89,41251.77
Nigeria,NGA,1997,27754.74,24525,68984.02,27760.87,9384.48,11835.28,4161.58,19784.71,14501.58,20135.3,102955.09,41967.86
Nigeria,NGA,1998,28104.34,24671.43,69378.28,28029.29,9305.79,11880.09,4021.38,20019.57,14541.85,20613.25,103600.54,42768.7
Nigeria,NGA,1999,28378.75,24868.3,69328.26,28263.45,9236.43,11934.4,3906.58,20181.72,14530.15,20984.5,104304.58,43544.6
Nigeria,NGA,2000,28203.99,24986.19,70059.34,28596.03,9250.86,11929.57,3784.93,20820.76,14650.55,21793.75,104587.96,44066.96
Nigeria,NGA,2001,28436.26,24590.47,68633.87,28264.94,9092.16,11579.43,3623.41,20969.19,14574.98,22035.69,102646.18,43400.11
Nigeria,NGA,2002,28317.76,24230.13,67358.49,27954.71,8950.56,11080.97,3466.76,21357.92,14529.44,22457.82,100518.61,42680.15
Nigeria,NGA,2003,27807.96,23841.86,65814.32,27499.95,8771.82,10513.96,3313.34,21597.95,14424.48,22624.33,98121.2,41826.92
Nigeria,NGA,2004,26914.06,23432.32,64229.55,26954.32,8580.56,9973.58,3183.18,21686.56,14281.2,22523.48,95686.87,40931.12
Nigeria,NGA,2005,25802.08,22747.52,62160.77,26240.05,8351.41,9453.06,3032.75,21750.26,14061.99,22347.9,92437.5,39600.36
Nigeria,NGA,2006,26997.65,23225.59,61786.58,26562.94,8465.82,9542.38,3069.7,22277.73,14288.56,22177.55,94235.9,40062.16
Nigeria,NGA,2007,27252.31,22785.94,60121.69,26290.43,8398.55,9317.14,2990.3,23364.1,14250.81,21959.01,92563.35,38486.07
Nigeria,NGA,2008,26528.36,21441.85,56627.07,25270.7,8094.99,8770.09,2775.76,24314.6,13848.5,21393.43,87497.94,35255.11
